# First line contains the number of positions and lines after that contains 3 floats for each position
29084
-12.775996,10.033816,1.643786,
-12.756267,10.034190,1.643860,
-12.767018,10.034000,1.644983,
-12.747290,10.034378,1.645058,
-12.758043,10.034185,1.646181,
-12.738319,10.034569,1.646256,
-12.749069,10.034371,1.647377,
-12.729349,10.034759,1.647454,
-12.740097,10.034555,1.648572,
-12.720380,10.034946,1.648650,
-12.731125,10.034740,1.649767,
-12.711411,10.035136,1.649845,
-12.722157,10.034925,1.650960,
-12.702444,10.035325,1.651040,
-12.713190,10.035110,1.652152,
-12.693480,10.035513,1.652233,
-12.704222,10.035294,1.653344,
-12.684517,10.035703,1.653425,
-12.695254,10.035476,1.654534,
-12.675552,10.035890,1.654617,
-12.686292,10.035661,1.655723,
-12.666594,10.036078,1.655807,
-12.677332,10.035846,1.656912,
-12.657634,10.036267,1.656996,
-12.668370,10.036028,1.658099,
-12.648677,10.036454,1.658184,
-12.659411,10.036212,1.659285,
-12.639723,10.036642,1.659372,
-12.650456,10.036396,1.660471,
-12.630771,10.036832,1.660558,
-12.641500,10.036579,1.661655,
-12.621817,10.037019,1.661743,
-12.632545,10.036762,1.662838,
-12.612864,10.037206,1.662927,
-12.623594,10.036944,1.664020,
-12.603917,10.037393,1.664110,
-12.614645,10.037128,1.665201,
-12.594971,10.037580,1.665292,
-12.605696,10.037312,1.666381,
-12.586024,10.037768,1.666473,
-12.596748,10.037494,1.667559,
-12.577082,10.037954,1.667652,
-12.587804,10.037677,1.668737,
-12.568140,10.038141,1.668831,
-12.578862,10.037859,1.669913,
-12.559202,10.038328,1.670008,
-12.569919,10.038041,1.671089,
-12.550261,10.038515,1.671184,
-12.560982,10.038223,1.672263,
-12.541327,10.038701,1.672359,
-12.552045,10.038405,1.673435,
-12.532393,10.038888,1.673533,
-12.543106,10.038587,1.674607,
-12.523458,10.039074,1.674706,
-12.534175,10.038769,1.675778,
-12.514529,10.039260,1.675877,
-12.525243,10.038950,1.676947,
-12.505600,10.039446,1.677047,
-12.516312,10.039132,1.678115,
-12.496672,10.039632,1.678217,
-12.507383,10.039312,1.679282,
-12.487747,10.039816,1.679384,
-12.498459,10.039494,1.680447,
-12.478824,10.040002,1.680551,
-12.489532,10.039676,1.681612,
-12.469904,10.040188,1.681716,
-12.480616,10.039857,1.682775,
-12.460988,10.040374,1.682880,
-12.471692,10.040037,1.683937,
-12.452068,10.040559,1.684043,
-12.462773,10.040217,1.685097,
-12.443153,10.040743,1.685205,
-12.453858,10.040399,1.686256,
-12.434240,10.040928,1.686365,
-12.444944,10.040577,1.687414,
-12.425331,10.041111,1.687523,
-12.436033,10.040757,1.688570,
-12.416421,10.041294,1.688681,
-12.427124,10.040938,1.689726,
-12.407516,10.041480,1.689837,
-12.418217,10.041119,1.690880,
-12.398611,10.041664,1.690992,
-12.409311,10.041298,1.692033,
-12.389709,10.041849,1.692146,
-12.400406,10.041476,1.693184,
-12.380806,10.042031,1.693298,
-12.391506,10.041656,1.694334,
-12.371911,10.042215,1.694449,
-12.382610,10.041836,1.695482,
-12.363016,10.042399,1.695598,
-12.373712,10.042015,1.696629,
-12.354121,10.042583,1.696746,
-12.364816,10.042192,1.697775,
-12.345228,10.042765,1.697893,
-12.355922,10.042371,1.698919,
-12.336338,10.042947,1.699038,
-12.347033,10.042550,1.700061,
-12.327452,10.043130,1.700182,
-12.338147,10.042728,1.701203,
-12.318569,10.043313,1.701324,
-12.329260,10.042907,1.702343,
-12.309686,10.043495,1.702465,
-12.320378,10.043085,1.703481,
-12.300807,10.043677,1.703604,
-12.311497,10.043262,1.704618,
-12.291927,10.043859,1.704742,
-12.302618,10.043441,1.705753,
-12.283051,10.044042,1.705879,
-12.293740,10.043616,1.706887,
-12.274178,10.044221,1.707013,
-12.284868,10.043796,1.708020,
-12.265307,10.044404,1.708147,
-12.275997,10.043973,1.709151,
-12.256440,10.044586,1.709279,
-12.267129,10.044149,1.710280,
-12.247575,10.044767,1.710410,
-12.258264,10.044326,1.711408,
-12.238712,10.044949,1.711538,
-12.249398,10.044502,1.712534,
-12.229849,10.045128,1.712666,
-12.240538,10.044680,1.713659,
-12.220993,10.045309,1.713791,
-12.231677,10.044855,1.714782,
-12.212135,10.045489,1.714916,
-12.222821,10.045032,1.715904,
-12.203282,10.045669,1.716038,
-12.213967,10.045207,1.717024,
-12.194431,10.045849,1.717159,
-12.205114,10.045383,1.718142,
-12.185581,10.046030,1.718279,
-12.196266,10.045559,1.719259,
-12.176736,10.046209,1.719396,
-12.187420,10.045733,1.720374,
-12.167892,10.046388,1.720513,
-12.178576,10.045908,1.721487,
-12.159052,10.046567,1.721627,
-12.169735,10.046083,1.722599,
-12.150213,10.046746,1.722740,
-12.160896,10.046259,1.723709,
-12.141377,10.046925,1.723851,
-12.152060,10.046432,1.724818,
-12.132544,10.047103,1.724961,
-12.143228,10.046606,1.725925,
-12.123714,10.047281,1.726069,
-12.134398,10.046781,1.727030,
-12.114888,10.047459,1.727175,
-12.125569,10.046955,1.728133,
-12.106062,10.047638,1.728279,
-12.116742,10.047129,1.729235,
-12.097238,10.047815,1.729382,
-12.107920,10.047302,1.730335,
-12.088419,10.047993,1.730483,
-12.099103,10.047477,1.731434,
-12.079605,10.048172,1.731583,
-12.090284,10.047649,1.732530,
-12.070790,10.048348,1.732680,
-12.081471,10.047822,1.733624,
-12.061979,10.048526,1.733776,
-12.072659,10.047994,1.734717,
-12.053169,10.048700,1.734870,
-12.063848,10.048166,1.735809,
-12.044363,10.048878,1.735962,
-12.055044,10.048339,1.736898,
-12.035561,10.049053,1.737053,
-12.046239,10.048511,1.737985,
-12.026758,10.049230,1.738141,
-12.037441,10.048683,1.739071,
-12.017964,10.049405,1.739228,
-12.028644,10.048854,1.740155,
-12.009169,10.049581,1.740313,
-12.019850,10.049026,1.741237,
-12.000378,10.049756,1.741396,
-12.011057,10.049196,1.742317,
-11.991589,10.049931,1.742477,
-12.002271,10.049368,1.743396,
-11.982804,10.050106,1.743557,
-11.993484,10.049538,1.744472,
-11.974020,10.050281,1.744634,
-11.984704,10.049709,1.745547,
-11.965243,10.050456,1.745710,
-11.975923,10.049878,1.746620,
-11.956465,10.050629,1.746784,
-11.967148,10.050050,1.747691,
-11.947693,10.050804,1.747856,
-11.958374,10.050220,1.748760,
-11.938922,10.050978,1.748926,
-11.949602,10.050388,1.749826,
-11.930153,10.051151,1.749994,
-11.940834,10.050557,1.750891,
-11.921387,10.051323,1.751060,
-11.932071,10.050728,1.751955,
-11.912626,10.051497,1.752124,
-11.923307,10.050897,1.753016,
-11.903868,10.051670,1.753187,
-11.914552,10.051066,1.754075,
-11.895114,10.051844,1.754247,
-11.905796,10.051233,1.755132,
-11.886361,10.052014,1.755305,
-11.897045,10.051403,1.756187,
-11.877612,10.052188,1.756362,
-11.888295,10.051571,1.757240,
-11.868864,10.052360,1.757416,
-11.879548,10.051737,1.758292,
-11.860123,10.052530,1.758468,
-11.870807,10.051906,1.759341,
-11.851383,10.052702,1.759519,
-11.862068,10.052073,1.760388,
-11.842647,10.052874,1.760567,
-11.853333,10.052241,1.761433,
-11.833914,10.053045,1.761613,
-11.844601,10.052408,1.762476,
-11.825186,10.053216,1.762657,
-11.835871,10.052574,1.763517,
-11.816458,10.053386,1.763699,
-11.827145,10.052739,1.764556,
-11.807734,10.053555,1.764739,
-11.818421,10.052906,1.765593,
-11.799014,10.053726,1.765777,
-11.809704,10.053073,1.766627,
-11.790299,10.053896,1.766813,
-11.800985,10.053237,1.767660,
-11.781584,10.054064,1.767847,
-11.792273,10.053403,1.768690,
-11.772874,10.054234,1.768878,
-11.783564,10.053568,1.769719,
-11.764166,10.054401,1.769908,
-11.774858,10.053734,1.770745,
-11.755466,10.054573,1.770935,
-11.766155,10.053898,1.771769,
-11.746763,10.054740,1.771960,
-11.757456,10.054063,1.772791,
-11.738068,10.054909,1.772983,
-11.748761,10.054227,1.773810,
-11.729375,10.055077,1.774004,
-11.740067,10.054389,1.774828,
-11.720684,10.055243,1.775023,
-11.731380,10.054554,1.775843,
-11.712001,10.055410,1.776039,
-11.722692,10.054717,1.776856,
-11.703316,10.055577,1.777053,
-11.714013,10.054880,1.777867,
-11.694637,10.055744,1.778065,
-11.705334,10.055042,1.778875,
-11.685961,10.055911,1.779075,
-11.696660,10.055206,1.779882,
-11.677290,10.056078,1.780083,
-11.687986,10.055368,1.780886,
-11.668621,10.056244,1.781088,
-11.679319,10.055530,1.781887,
-11.659956,10.056409,1.782091,
-11.670654,10.055691,1.782887,
-11.651293,10.056574,1.783091,
-11.661996,10.055853,1.783884,
-11.642637,10.056740,1.784090,
-11.653338,10.056014,1.784879,
-11.633982,10.056904,1.785086,
-11.644688,10.056176,1.785872,
-11.625334,10.057070,1.786080,
-11.636037,10.056336,1.786862,
-11.616685,10.057233,1.787071,
-11.627392,10.056498,1.787850,
-11.608044,10.057398,1.788061,
-11.618749,10.056657,1.788836,
-11.599403,10.057560,1.789047,
-11.610111,10.056816,1.789819,
-11.590768,10.057724,1.790032,
-11.601476,10.056976,1.790800,
-11.582135,10.057888,1.791014,
-11.592846,10.057137,1.791779,
-11.573507,10.058051,1.791994,
-11.584219,10.057295,1.792755,
-11.564883,10.058213,1.792971,
-11.575595,10.057453,1.793728,
-11.556261,10.058375,1.793947,
-11.566974,10.057611,1.794699,
-11.547643,10.058536,1.794919,
-11.558359,10.057771,1.795669,
-11.539032,10.058700,1.795889,
-11.549747,10.057928,1.796635,
-11.530421,10.058861,1.796857,
-11.541142,10.058086,1.797599,
-11.521818,10.059022,1.797822,
-11.532535,10.058243,1.798561,
-11.513214,10.059182,1.798785,
-11.523935,10.058400,1.799520,
-11.504618,10.059343,1.799745,
-11.515340,10.058556,1.800476,
-11.496023,10.059502,1.800703,
-11.506748,10.058715,1.801431,
-11.487435,10.059665,1.801659,
-11.498158,10.058870,1.802382,
-11.478848,10.059824,1.802612,
-11.489574,10.059026,1.803332,
-11.470266,10.059982,1.803562,
-11.480993,10.059181,1.804278,
-11.461688,10.060142,1.804510,
-11.472417,10.059338,1.805222,
-11.453115,10.060301,1.805455,
-11.463842,10.059490,1.806163,
-11.444543,10.060457,1.806398,
-11.455276,10.059648,1.807103,
-11.435978,10.060617,1.807338,
-11.446711,10.059801,1.808039,
-11.427415,10.060775,1.808276,
-11.438152,10.059955,1.808973,
-11.418859,10.060932,1.809211,
-11.429594,10.060109,1.809904,
-11.410304,10.061090,1.810144,
-11.421041,10.060263,1.810833,
-11.401754,10.061246,1.811074,
-11.412493,10.060414,1.811759,
-11.393207,10.061401,1.812001,
-11.403951,10.060569,1.812683,
-11.384667,10.061560,1.812926,
-11.395410,10.060720,1.813603,
-11.376127,10.061714,1.813848,
-11.386876,10.060873,1.814521,
-11.367598,10.061871,1.814767,
-11.378344,10.061026,1.815437,
-11.359068,10.062026,1.815684,
-11.369817,10.061178,1.816350,
-11.350543,10.062182,1.816599,
-11.361292,10.061328,1.817260,
-11.342020,10.062335,1.817510,
-11.352774,10.061480,1.818167,
-11.333506,10.062490,1.818419,
-11.344258,10.061629,1.819072,
-11.324991,10.062643,1.819325,
-11.335751,10.061782,1.819975,
-11.316487,10.062799,1.820228,
-11.327243,10.061931,1.820874,
-11.307981,10.062950,1.821129,
-11.318742,10.062080,1.821770,
-11.299482,10.063104,1.822027,
-11.310245,10.062229,1.822664,
-11.290988,10.063255,1.822922,
-11.301752,10.062380,1.823555,
-11.282497,10.063410,1.823815,
-11.293262,10.062527,1.824444,
-11.274011,10.063560,1.824704,
-11.284780,10.062677,1.825330,
-11.265530,10.063713,1.825592,
-11.276299,10.062825,1.826213,
-11.257052,10.063865,1.826476,
-11.267823,10.062972,1.827092,
-11.248579,10.064014,1.827357,
-11.259352,10.063120,1.827970,
-11.240108,10.064165,1.828236,
-11.250885,10.063267,1.828844,
-11.231645,10.064315,1.829111,
-11.242422,10.063414,1.829716,
-11.223185,10.064466,1.829984,
-11.233965,10.063560,1.830584,
-11.214729,10.064615,1.830855,
-11.225512,10.063706,1.831450,
-11.206278,10.064764,1.831722,
-11.217065,10.063853,1.832313,
-11.197833,10.064915,1.832587,
-11.208619,10.063998,1.833173,
-11.189390,10.065063,1.833448,
-11.200181,10.064144,1.834031,
-11.180955,10.065211,1.834306,
-11.191745,10.064288,1.834885,
-11.172520,10.065358,1.835162,
-11.183315,10.064433,1.835737,
-11.164093,10.065507,1.836015,
-11.174890,10.064577,1.836585,
-11.155668,10.065654,1.836865,
-11.166468,10.064721,1.837431,
-11.147250,10.065801,1.837712,
-11.158049,10.064864,1.838274,
-11.138834,10.065947,1.838557,
-11.149640,10.065008,1.839113,
-11.130427,10.066093,1.839398,
-11.141231,10.065149,1.839950,
-11.122019,10.066238,1.840235,
-11.132830,10.065293,1.840784,
-11.113621,10.066385,1.841071,
-11.124433,10.065435,1.841615,
-11.105226,10.066531,1.841903,
-11.116039,10.065578,1.842443,
-11.096835,10.066675,1.842733,
-11.107649,10.065717,1.843267,
-11.088448,10.066817,1.843559,
-11.099268,10.065860,1.844089,
-11.080068,10.066963,1.844382,
-11.090887,10.065999,1.844908,
-11.071690,10.067105,1.845202,
-11.082514,10.066141,1.845724,
-11.063318,10.067250,1.846020,
-11.074144,10.066280,1.846536,
-11.054952,10.067392,1.846834,
-11.065781,10.066421,1.847346,
-11.046588,10.067536,1.847645,
-11.057419,10.066558,1.848153,
-11.038229,10.067677,1.848453,
-11.049066,10.066698,1.848956,
-11.029878,10.067820,1.849258,
-11.040714,10.066835,1.849756,
-11.021530,10.067959,1.850060,
-11.032370,10.066975,1.850554,
-11.013187,10.068102,1.850858,
-11.024030,10.067113,1.851348,
-11.004848,10.068243,1.851654,
-11.015696,10.067251,1.852139,
-10.996517,10.068383,1.852447,
-11.007363,10.067387,1.852927,
-10.988186,10.068522,1.853236,
-10.999040,10.067525,1.853712,
-10.979864,10.068663,1.854023,
-10.990719,10.067661,1.854493,
-10.971547,10.068802,1.854805,
-10.982405,10.067798,1.855272,
-10.963234,10.068941,1.855585,
-10.974094,10.067931,1.856047,
-10.954926,10.069077,1.856362,
-10.965788,10.068068,1.856819,
-10.946623,10.069217,1.857136,
-10.957487,10.068201,1.857588,
-10.938322,10.069353,1.857906,
-10.949194,10.068337,1.858354,
-10.930032,10.069492,1.858673,
-10.940903,10.068469,1.859116,
-10.921742,10.069627,1.859437,
-10.932620,10.068604,1.859875,
-10.913461,10.069764,1.860198,
-10.924337,10.068737,1.860631,
-10.905182,10.069900,1.860955,
-10.916064,10.068871,1.861384,
-10.896910,10.070036,1.861710,
-10.907793,10.069001,1.862133,
-10.888639,10.070169,1.862460,
-10.899531,10.069135,1.862880,
-10.880381,10.070306,1.863208,
-10.891270,10.069267,1.863622,
-10.872121,10.070440,1.863953,
-10.883019,10.069401,1.864362,
-10.863873,10.070577,1.864694,
-10.874768,10.069530,1.865098,
-10.855624,10.070708,1.865432,
-10.866525,10.069661,1.865831,
-10.847382,10.070843,1.866166,
-10.858286,10.069791,1.866560,
-10.839146,10.070974,1.866897,
-10.850055,10.069921,1.867287,
-10.830915,10.071107,1.867625,
-10.841825,10.070050,1.868010,
-10.822689,10.071239,1.868349,
-10.833605,10.070180,1.868729,
-10.814469,10.071371,1.869070,
-10.825387,10.070309,1.869445,
-10.806253,10.071503,1.869788,
-10.817175,10.070436,1.870158,
-10.798044,10.071632,1.870503,
-10.808969,10.070564,1.870867,
-10.789839,10.071763,1.871214,
-10.800768,10.070692,1.871573,
-10.781641,10.071894,1.871921,
-10.792572,10.070819,1.872276,
-10.773446,10.072022,1.872625,
-10.784384,10.070948,1.872975,
-10.765262,10.072154,1.873326,
-10.776197,10.071072,1.873670,
-10.757075,10.072281,1.874023,
-10.768021,10.071198,1.874363,
-10.748899,10.072411,1.874717,
-10.759844,10.071322,1.875051,
-10.740726,10.072536,1.875407,
-10.751677,10.071449,1.875737,
-10.732561,10.072665,1.876094,
-10.743513,10.071573,1.876418,
-10.724399,10.072792,1.876777,
-10.735357,10.071698,1.877097,
-10.716244,10.072919,1.877458,
-10.727206,10.071822,1.877772,
-10.708095,10.073046,1.878134,
-10.719060,10.071945,1.878443,
-10.699949,10.073171,1.878807,
-10.710918,10.072068,1.879110,
-10.691811,10.073296,1.879476,
-10.702785,10.072192,1.879774,
-10.683679,10.073422,1.880142,
-10.694654,10.072313,1.880435,
-10.675550,10.073546,1.880804,
-10.686532,10.072435,1.881092,
-10.667429,10.073670,1.881463,
-10.678411,10.072556,1.881746,
-10.659310,10.073793,1.882118,
-10.670300,10.072679,1.882395,
-10.651201,10.073917,1.882769,
-10.662191,10.072798,1.883041,
-10.643095,10.074039,1.883417,
-10.654092,10.072919,1.883684,
-10.634996,10.074162,1.884062,
-10.645997,10.073038,1.884323,
-10.626904,10.074285,1.884702,
-10.637909,10.073158,1.884959,
-10.618816,10.074407,1.885339,
-10.629825,10.073277,1.885591,
-10.610734,10.074527,1.885973,
-10.621746,10.073396,1.886218,
-10.602656,10.074649,1.886603,
-10.613674,10.073512,1.886843,
-10.594586,10.074767,1.887229,
-10.605607,10.073630,1.887464,
-10.586521,10.074887,1.887851,
-10.597547,10.073747,1.888081,
-10.578462,10.075006,1.888470,
-10.589493,10.073864,1.888694,
-10.570409,10.075126,1.889085,
-10.581442,10.073980,1.889304,
-10.562361,10.075244,1.889696,
-10.573400,10.074098,1.889910,
-10.554319,10.075364,1.890304,
-10.565362,10.074211,1.890512,
-10.546283,10.075479,1.890908,
-10.557332,10.074327,1.891110,
-10.538256,10.075598,1.891508,
-10.549303,10.074440,1.891705,
-10.530229,10.075712,1.892105,
-10.541286,10.074555,1.892296,
-10.522212,10.075830,1.892698,
-10.533272,10.074670,1.892883,
-10.514199,10.075946,1.893286,
-10.525265,10.074782,1.893466,
-10.506195,10.076060,1.893872,
-10.517262,10.074896,1.894046,
-10.498194,10.076176,1.894453,
-10.509268,10.075008,1.894622,
-10.490200,10.076290,1.895030,
-10.501277,10.075120,1.895193,
-10.482211,10.076404,1.895604,
-10.493296,10.075232,1.895762,
-10.474233,10.076518,1.896174,
-10.485316,10.075342,1.896326,
-10.466253,10.076631,1.896740,
-10.477346,10.075454,1.896887,
-10.458285,10.076743,1.897302,
-10.469380,10.075562,1.897443,
-10.450320,10.076855,1.897861,
-10.461421,10.075673,1.897996,
-10.442362,10.076967,1.898416,
-10.453466,10.075781,1.898545,
-10.434411,10.077077,1.898966,
-10.445522,10.075891,1.899090,
-10.426468,10.077188,1.899513,
-10.437579,10.075998,1.899631,
-10.418526,10.077298,1.900056,
-10.429646,10.076107,1.900168,
-10.410593,10.077408,1.900594,
-10.421717,10.076214,1.900701,
-10.402665,10.077517,1.901129,
-10.413796,10.076322,1.901230,
-10.394746,10.077627,1.901661,
-10.405879,10.076427,1.901755,
-10.386830,10.077734,1.902187,
-10.397970,10.076534,1.902277,
-10.378924,10.077843,1.902711,
-10.390066,10.076639,1.902794,
-10.371022,10.077950,1.903230,
-10.382172,10.076745,1.903307,
-10.363127,10.078056,1.903745,
-10.374279,10.076849,1.903817,
-10.355236,10.078162,1.904257,
-10.366394,10.076953,1.904322,
-10.347352,10.078268,1.904764,
-10.358516,10.077057,1.904824,
-10.339476,10.078374,1.905267,
-10.350645,10.077161,1.905321,
-10.331607,10.078480,1.905766,
-10.342779,10.077263,1.905814,
-10.323742,10.078584,1.906261,
-10.334921,10.077365,1.906303,
-10.315884,10.078687,1.906752,
-10.327066,10.077465,1.906788,
-10.308031,10.078789,1.907240,
-10.319222,10.077568,1.907269,
-10.300188,10.078894,1.907722,
-10.311380,10.077668,1.907746,
-10.292348,10.078996,1.908201,
-10.303549,10.077770,1.908220,
-10.284516,10.079099,1.908676,
-10.295720,10.077869,1.908688,
-10.276690,10.079200,1.909147,
-10.287901,10.077969,1.909153,
-10.268871,10.079300,1.909613,
-10.280088,10.078067,1.909613,
-10.261060,10.079400,1.910076,
-10.272281,10.078167,1.910070,
-10.253253,10.079501,1.910534,
-10.264479,10.078263,1.910522,
-10.245453,10.079599,1.910988,
-10.256686,10.078362,1.910970,
-10.237661,10.079700,1.911439,
-10.248898,10.078459,1.911414,
-10.229875,10.079798,1.911885,
-10.241117,10.078555,1.911854,
-10.222095,10.079896,1.912326,
-10.233340,10.078650,1.912289,
-10.214319,10.079991,1.912764,
-10.225573,10.078747,1.912721,
-10.206553,10.080090,1.913197,
-10.217813,10.078841,1.913148,
-10.198794,10.080186,1.913626,
-10.210060,10.078937,1.913571,
-10.191043,10.080283,1.914051,
-10.202311,10.079031,1.913990,
-10.183293,10.080379,1.914472,
-10.194571,10.079124,1.914404,
-10.175554,10.080473,1.914888,
-10.186834,10.079216,1.914814,
-10.167820,10.080567,1.915301,
-10.179109,10.079309,1.915220,
-10.160095,10.080662,1.915708,
-10.171387,10.079401,1.915622,
-10.152374,10.080754,1.916112,
-10.163673,10.079494,1.916019,
-10.144662,10.080848,1.916512,
-10.155966,10.079584,1.916412,
-10.136956,10.080940,1.916907,
-10.148266,10.079675,1.916801,
-10.129255,10.081032,1.917297,
-10.140570,10.079764,1.917185,
-10.121561,10.081122,1.917684,
-10.132883,10.079853,1.917565,
-10.113876,10.081213,1.918066,
-10.125203,10.079943,1.917941,
-10.106196,10.081303,1.918443,
-10.117532,10.080031,1.918312,
-10.098527,10.081393,1.918817,
-10.109864,10.080120,1.918679,
-10.090859,10.081483,1.919186,
-10.102206,10.080207,1.919042,
-10.083202,10.081571,1.919551,
-10.094553,10.080293,1.919400,
-10.075551,10.081658,1.919911,
-10.086908,10.080380,1.919754,
-10.067906,10.081747,1.920267,
-10.079269,10.080466,1.920103,
-10.060267,10.081834,1.920618,
-10.071637,10.080550,1.920448,
-10.052637,10.081920,1.920965,
-10.064013,10.080636,1.920789,
-10.045013,10.082006,1.921308,
-10.056395,10.080721,1.921125,
-10.037397,10.082091,1.921646,
-10.048785,10.080806,1.921456,
-10.029788,10.082178,1.921980,
-10.041182,10.080888,1.921784,
-10.022184,10.082260,1.922309,
-10.033586,10.080971,1.922106,
-10.014590,10.082345,1.922634,
-10.025996,10.081054,1.922424,
-10.007001,10.082429,1.922954,
